URI;arkId;fingerprint_prefLabel@fr;Opentheso_ID;Opentheso_prefLabel@fr;Opentheso_prefLabel@en;Koha_Archires_ID;Koha_Archires_prefLabel@fr;Koha_Archires_prefLabel@en;Koha_Brise-es_2024_ID;Koha_Brise-es_2024_prefLabel@fr;Koha_Brise-es_2024_prefLabel@en;Alexandrie_IPRAUS_2024_ID;Alexandrie_IPRAUS_2024_prefLabel@fr;Alexandrie_IPRAUS_2024_prefLabel@en
https://n2t.net/ark:/99152/r57p3hgb-8;99152/r57p3hgb-8;en losange plan;67717/T990-1566;Plan en losange;Diamond-shaped plan;60577;Plan en losange;Diamond-shaped plan;376999;PLAN EN LOSANGE;;4125;Plan en losange;
https://n2t.net/ark:/99152/r5srlms7-8;99152/r5srlms7-8;moderne mouvement;67717/T990-1376;Mouvement moderne;Modernism;59349;Mouvement moderne;Modernism;376845;MOUVEMENT MODERNE;;3499;Mouvement moderne;
https://n2t.net/ark:/99152/r54txhlp-s;99152/r54txhlp-s;kiosque;67717/T990-1186;Kiosque;Kiosk;59497;Kiosque;Kiosk;376688;KIOSQUE;;4357;Kiosque;
https://n2t.net/ark:/99152/r5xl83v1-n;99152/r5xl83v1-n;devis estimatif;67717/T990-702;Devis estimatif;Preliminary estimate;59688;Devis estimatif;Preliminary estimate;376209;DEVIS ESTIMATIF;;6203;Devis estimatif;
https://n2t.net/ark:/99152/r5h8phs7-j;99152/r5h8phs7-j;050 de histoire lart;67717/T990-2140;050 Histoire de l'art;;415553;050 Histoire de l'art;;;;;3062;050 Histoire de l'art;
https://n2t.net/ark:/99152/r5qp51w2-n;99152/r5qp51w2-n;batiment collectif dhabitation;67717/T990-322;Bâtiment d'habitation collectif;Multi-family residential building;60823;Bâtiment d'habitation collectif;Multi-family residential building;375899;BATIMENT D'HABITATION COLLECTIF;;4767;Bâtiment d'habitation collectif;
https://n2t.net/ark:/99152/r5524b91-q;99152/r5524b91-q;mausolee;67717/be2fb7ec-fac0-4295-a6b4-f017098e895a;Mausolée;Mausoleum;313888;Mausolée;Mausoleum;;;;6941;Mausolée;
https://n2t.net/ark:/99152/r5kj60vq-z;99152/r5kj60vq-z;espace vert;67717/T990-874;Espace vert;Green space;59512;Espace vert;Green space;376360;ESPACE VERT;;3506;Espace vert;
https://n2t.net/ark:/99152/r5rrnfwh-j;99152/r5rrnfwh-j;artarchitecture rapport;67717/T990-1719;Rapport art-architecture;Art-architecture relationship;60315;Rapport art-architecture;Art-architecture relationship;377113;RAPPORT ART-ARCHITECTURE;;5069;Rapport art-architecture;
https://n2t.net/ark:/99152/r5g22dwd-9;99152/r5g22dwd-9;design;67717/T990-684;Design;Industrial design;60607;Design;Industrial design;376190;DESIGN;;3088;Design;
https://n2t.net/ark:/99152/r5dq03qx-j;99152/r5dq03qx-j;philosophie;67717/T990-1529;Philosophie;Philosophy;59130;Philosophie;Philosophy;376961;PHILOSOPHIE;;3593;Philosophie;
https://n2t.net/ark:/99152/r5m4d7nt-c;99152/r5m4d7nt-c;chaufferie;67717/T990-494;Chaufferie;Boiler room;60863;Chaufferie;Boiler room;;;;5921;Chaufferie;
https://n2t.net/ark:/99152/r5qqqnb8-b;99152/r5qqqnb8-b;mobilier structurant;67717/T990-1339;Mobilier structurant;Structural furniture;60769;Mobilier structurant;Structural furniture;;;;6987;Mobilier structurant;
https://n2t.net/ark:/99152/r5hq4mbp-r;99152/r5hq4mbp-r;animation de facade;67717/T990-95;Animation de façade;Facade animation;60759;Animation de façade;Facade animation;377442;ANIMATION DE FACADE;;5323;Animation de façade;
https://n2t.net/ark:/99152/r5m13lv5-b;99152/r5m13lv5-b;workshop;67717/T990-2103;Workshop;Workshop;303244;Workshop;Workshop;;;;7745;Workshop;
https://n2t.net/ark:/99152/r57btdxw-2;99152/r57btdxw-2;protestant temple;67717/T990-1941;Temple protestant;Protestant temple;60640;Temple protestant;Protestant temple;378107;TEMPLE PROTESTANT;;7579;Temple protestant;
https://n2t.net/ark:/99152/r5fpjxsh-5;99152/r5fpjxsh-5;elliptique plan;67717/T990-1561;Plan elliptique;Elliptical plan;60573;Plan elliptique;Elliptical plan;376993;PLAN ELLIPTIQUE;;4120;Plan elliptique;
https://n2t.net/ark:/99152/r5m44ggp-p;99152/r5m44ggp-p;jeux olympiques;67717/T990-1181;Jeux olympiques;Olympic games;59359;Jeux olympiques;Olympic games;376684;JEUX OLYMPIQUES;;5019;Jeux olympiques;
https://n2t.net/ark:/99152/r57nn5k2-g;99152/r57nn5k2-g;cuisine;67717/T990-647;Cuisine;Kitchen;59563;Cuisine;Kitchen;376163;CUISINE;;4530;Cuisine;
https://n2t.net/ark:/99152/r5mlwxpp-r;99152/r5mlwxpp-r;portuaire ville;67717/T990-2085;Ville portuaire;Port town;60922;Ville portuaire;Port town;376439;VILLE PORTUAIRE;;3778;Ville portuaire;
https://n2t.net/ark:/99152/r5wsgpbc-k;99152/r5wsgpbc-k;centre de secours;67717/T990-457;Centre de secours;Fire station;60000;Centre de secours;Fire station;376009;CENTRE DE SECOURS;;5865;Centre de secours;
https://n2t.net/ark:/99152/r5csg811-s;99152/r5csg811-s;atelier dartiste;67717/T990-267;Atelier d'artiste;Artist studio;60855;Atelier d'artiste;Artist studio;375854;ATELIER D'ARTISTE;;5177;Atelier d'artiste;
https://n2t.net/ark:/99152/r5ggckxq-t;99152/r5ggckxq-t;culturel echange;67717/c153e445-cfa2-4b77-bdb6-9bb05354e301;Échange culturel;Cultural exchange;350616;Échange culturel;Cultural exchange;;;;;;
https://n2t.net/ark:/99152/r5kfbbt7-b;99152/r5kfbbt7-b;studio;67717/T990-1904;Studio;Studio apartment;60892;Studio;Studio apartment;;;;7543;Studio;
https://n2t.net/ark:/99152/r55gh8dr-8;99152/r55gh8dr-8;radiateur;67717/T990-1714;Radiateur;Radiator;60618;Radiateur;Radiator;;;;7354;Radiateur;
https://n2t.net/ark:/99152/r57nlccn-v;99152/r57nlccn-v;monumentale perspective;67717/T990-1524;Perspective monumentale;Monumental perspective;59397;Perspective monumentale;Monumental perspective;376958;PERSPECTIVE MONUMENTALE;;6321;Perspective monumentale;
https://n2t.net/ark:/99152/r5pt96tm-1;99152/r5pt96tm-1;bureau de mobilier;67717/T990-1334;Mobilier de bureau;Office furniture;60181;Mobilier de bureau;Office furniture;376813;MOBILIER DE BUREAU;;6979;Mobilier de bureau;
https://n2t.net/ark:/99152/r50w3n7j-4;99152/r50w3n7j-4;islam;67717/T990-1144;Islam;Islam;59597;Islam;Islam;376666;ISLAM;;3936;Islam;
https://n2t.net/ark:/99152/r545vh3m-c;99152/r545vh3m-c;urbaine utopie;67717/T990-2048;Utopie urbaine;Urban utopia;59553;Utopie urbaine;Urban utopia;376471;UTOPIE URBAINE;;4496;Utopie urbaine;
https://n2t.net/ark:/99152/r55l525n-r;99152/r55l525n-r;elevage;67717/04145d56-cc3e-4867-a77f-cf9bd693dada;Élevage;Farming;350619;Élevage;Farming;;;;;;
https://n2t.net/ark:/99152/r58kvf33-t;99152/r58kvf33-t;statistique;67717/T990-1886;Statistique;Statistics;60019;Statistique;Statistics;377239;STATISTIQUE;;3553;Statistique;
https://n2t.net/ark:/99152/r5r3dmj3-z;99152/r5r3dmj3-z;entrepot;67717/T990-832;Entrepôt;Warehouse;60872;Entrepôt;Warehouse;376308;ENTREPOT;;3208;Entrepôt;
https://n2t.net/ark:/99152/r5bngf92-p;99152/r5bngf92-p;architecturale critique;67717/T990-642;Critique architecturale;Architecture criticism;59347;Critique architecturale;Architecture criticism;376159;CRITIQUE ARCHITECTURALE;;4569;Critique architecturale;
https://n2t.net/ark:/99152/r5qpnwlb-q;99152/r5qpnwlb-q;industrielle ville;67717/T990-2080;Ville industrielle;Industrial town;59458;Ville industrielle;Industrial town;376444;VILLE INDUSTRIELLE;;7712;Ville industrielle;
https://n2t.net/ark:/99152/r5kqxscm-n;99152/r5kqxscm-n;centre de loisirs;67717/T990-452;Centre de loisirs;Recreation center;59822;Centre de loisirs;Recreation center;376005;CENTRE DE LOISIRS;;3483;Centre de loisirs;
https://n2t.net/ark:/99152/r5lpdgqx-q;99152/r5lpdgqx-q;assemblage;67717/T990-262;Assemblage;Assembly;59385;Assemblage;Assembly;375851;ASSEMBLAGE;;5594;Assemblage;
https://n2t.net/ark:/99152/r5vgmsc3-b;99152/r5vgmsc3-b;construction de industrialisation la;67717/T990-1107;Industrialisation de la construction;Industrialization of construction;59474;Industrialisation de la construction;Industrialization of construction;376641;INDUSTRIALISATION DE LA CONSTRUCTION;;4715;Industrialisation de la construction;
https://n2t.net/ark:/99152/r5clb91b-q;99152/r5clb91b-q;sig;67717/T990-1849;SIG;GIS;60702;SIG;GIS;;;;4078;SIG;
https://n2t.net/ark:/99152/r59h0dv4-1;99152/r59h0dv4-1;construction de procede;67717/T990-1659;Procédé de construction;Construction process;60697;Procédé de construction;Construction process;377068;PROCEDE DE CONSTRUCTION;;3387;Procédé de construction;
https://n2t.net/ark:/99152/r5pwpdt6-k;99152/r5pwpdt6-k;moulee paroi;67717/T990-1469;Paroi moulée;Diaphragm wall;60631;Paroi moulée;Diaphragm wall;376917;PAROI MOULEE;;7136;Paroi moulée;
https://n2t.net/ark:/99152/r57gnrcq-g;99152/r57gnrcq-g;ilot;67717/T990-1089;Îlot;Street block;59971;Îlot;Street block;375656;ILOT;;3644;Îlot;
https://n2t.net/ark:/99152/r596mbdx-j;99152/r596mbdx-j;constructivisme;67717/T990-605;Constructivisme;Constructivism;59721;Constructivisme;Constructivism;376125;CONSTRUCTIVISME;;4835;Constructivisme;
https://n2t.net/ark:/99152/r57d9684-v;99152/r57d9684-v;usager;67717/T990-2043;Usager;User;59972;Usager;User;376474;USAGER;;3903;Usager;
https://n2t.net/ark:/99152/r5lsd4dt-b;99152/r5lsd4dt-b;caoutchouc;67717/T990-415;Caoutchouc;Rubber;60265;Caoutchouc;Rubber;;;;5803;Caoutchouc;
https://n2t.net/ark:/99152/r5r8jp3t-6;99152/r5r8jp3t-6;art costume du;67717/T990-225;Art du costume;Costume art;60491;Art du costume;Costume art;377993;ART DU COSTUME;;4308;Art du costume;
https://n2t.net/ark:/99152/r53cljkh-s;99152/r53cljkh-s;prototype;67717/T990-1691;Prototype;Prototype;60601;Prototype;Prototype;;;;5833;Prototype;
https://n2t.net/ark:/99152/r5qx6c3m-z;99152/r5qx6c3m-z;fronton;67717/T990-967;Fronton;Pediment;60360;Fronton;Pediment;376523;FRONTON;;6531;Fronton;
https://n2t.net/ark:/99152/r59k6gnk-m;99152/r59k6gnk-m;economie regionale;67717/T990-777;Économie régionale;Regional economy;59230;Économie régionale;Regional economy;376271;ECONOMIE REGIONALE;;6298;Economie régionale;
https://n2t.net/ark:/99152/r56n3xh1-8;99152/r56n3xh1-8;carton construction en;67717/T990-587;Construction en carton;Cardboard construction;60653;Construction en carton;Cardboard construction;;;;5826;Construction en carton;
https://n2t.net/ark:/99152/r5nsxlfm-1;99152/r5nsxlfm-1;immigre;67717/T990-1102;Immigré;Immigrant;59620;Immigré;Immigrant;376636;IMMIGRE;;3703;Immigré;
https://n2t.net/ark:/99152/r5t6rgh8-h;99152/r5t6rgh8-h;ferroviaire transport;67717/T990-2006;Transport ferroviaire;Rail transport;61132;Transport ferroviaire;Rail transport;377339;TRANSPORT FERROVIAIRE;;3822;Transport ferroviaire;
https://n2t.net/ark:/99152/r5lm90ql-t;99152/r5lm90ql-t;sezession;67717/T990-1844;Sezession;Sezession;60985;Sezession;Sezession;377203;SEZESSION;;7474;Sezession;
https://n2t.net/ark:/99152/r577gdww-0;99152/r577gdww-0;prison;67717/T990-1654;Prison;Prison;59796;Prison;Prison;377064;PRISON;;3785;Prison;
https://n2t.net/ark:/99152/r51xhj6v-q;99152/r51xhj6v-q;marche public;67717/T990-1274;Marché public;Public market;60107;Marché public;Public market;376768;MARCHE PUBLIC;;5993;Marché public;
https://n2t.net/ark:/99152/r51cvnqf-9;99152/r51cvnqf-9;culturelle identite;67717/T990-1084;Identité culturelle;Cultural identity;60685;Identité culturelle;Cultural identity;;;;3537;Identité culturelle;
https://n2t.net/ark:/99152/r59b3f27-q;99152/r59b3f27-q;construction pivotante;67717/T990-600;Construction pivotante;Rotating structures;60889;Construction pivotante;Rotating structures;;;;6080;Construction pivotante;
https://n2t.net/ark:/99152/r56fgbql-g;99152/r56fgbql-g;campus;67717/T990-410;Campus;Campus;60032;Campus;Campus;375972;CAMPUS;;3444;Campus;
https://n2t.net/ark:/99152/r540gxr8-p;99152/r540gxr8-p;art classique;67717/T990-220;Art classique;Classic art;60450;Art classique;Classic art;378046;ART CLASSIQUE;;3514;Art classique;
https://n2t.net/ark:/99152/r5w8fhb6-0;99152/r5w8fhb6-0;21e siecle;67717/T990-11;21e siècle;21th century;60711;21e siècle;21th century;;;;4853;21e siècle;
https://n2t.net/ark:/99152/r5j5m813-0;99152/r5j5m813-0;gazometre;67717/b664c0a6-786f-46dd-bf1b-c937f0f723e8;Gazomètre;Gasometer;313920;Gazomètre;Gasometer;;;;6564;Gazomètre;
https://n2t.net/ark:/99152/r53sdcg0-p;99152/r53sdcg0-p;friche industrielle;67717/T990-962;Friche industrielle;Industrial wasteland;59407;Friche industrielle;Industrial wasteland;376520;FRICHE INDUSTRIELLE;;4673;Friche industrielle;
https://n2t.net/ark:/99152/r5hv304f-s;99152/r5hv304f-s;interieure rue;67717/T990-1807;Rue intérieure;Inner street;60757;Rue intérieure;Inner street;377183;RUE INTERIEURE;;6551;Rue intérieure;
https://n2t.net/ark:/99152/r57lm6qf-6;99152/r57lm6qf-6;economie fonciere;67717/T990-772;Économie foncière;Land economy;60349;Économie foncière;Land economy;376267;ECONOMIE FONCIERE;;3763;Economie foncière;
https://n2t.net/ark:/99152/r5smxcm2-w;99152/r5smxcm2-w;pont;67717/T990-1617;Pont;Bridge;59465;Pont;Bridge;377036;PONT;;3310;Pont;
https://n2t.net/ark:/99152/r57m2kq8-7;99152/r57m2kq8-7;construction ecologique;67717/T990-582;Construction écologique;Green building;60888;Construction écologique;Green building;411015;CONSTRUCTION ECOLOGIQUE;;4030;Construction écologique;
https://n2t.net/ark:/99152/r5wsmpbs-n;99152/r5wsmpbs-n;bruit;67717/T990-392;Bruit;Noise;59939;Bruit;Noise;375956;BRUIT;;3469;Bruit;
https://n2t.net/ark:/99152/r59h55s5-g;99152/r59h55s5-g;lycee;67717/T990-1237;Lycée;High school;59399;Lycée;High school;376738;LYCEE;;6870;Lycée;
https://n2t.net/ark:/99152/r5lrx5hl-h;99152/r5lrx5hl-h;toponymie;67717/T990-1979;Toponymie;Toponymy;60138;Toponymie;Toponymy;377314;TOPONYMIE;;7619;Toponymie;
https://n2t.net/ark:/99152/r5bnf5wm-x;99152/r5bnf5wm-x;revetement;67717/T990-1789;Revêtement;Coating;59752;Revêtement;Coating;377169;REVETEMENT;;6330;Revêtement;
https://n2t.net/ark:/99152/r5qbpm8m-5;99152/r5qbpm8m-5;culturelle politique;67717/T990-1599;Politique culturelle;Cultural policy;59493;Politique culturelle;Cultural policy;377019;POLITIQUE CULTURELLE;;4291;Politique culturelle;
https://n2t.net/ark:/99152/r519mg26-x;99152/r519mg26-x;fermeture;67717/T990-925;Fermeture;Closure;60848;Fermeture;Closure;376395;FERMETURE;;3233;Fermeture;
https://n2t.net/ark:/99152/r50bc9gp-h;99152/r50bc9gp-h;droit du travail;67717/T990-735;Droit du travail;Labour law;60372;Droit du travail;Labour law;;;;3894;Droit du travail;
https://n2t.net/ark:/99152/r5jwqvt5-5;99152/r5jwqvt5-5;a beton hautes performances;67717/T990-355;Béton à hautes performances;High performance concrete;61047;Béton à hautes performances;High performance concrete;;;;5709;Béton à hautes performances;
https://n2t.net/ark:/99152/r5pk27tt-4;99152/r5pk27tt-4;architecture ephemere;67717/T990-165;Architecture éphémère;Temporary architecture;59420;Architecture éphémère;Temporary architecture;375782;ARCHITECTURE EPHEMERE;;5412;Architecture éphémère;
https://n2t.net/ark:/99152/r508hwp3-q;99152/r508hwp3-q;de larchitecte role;67717/T990-1802;Rôle de l'architecte;Role of the architect;60693;Rôle de l'architecte;Role of the architect;;;;5170;Rôle de l'architecte;
https://n2t.net/ark:/99152/r5cxqj5h-d;99152/r5cxqj5h-d;politique urbaine;67717/T990-1612;Politique urbaine;Urban policy;59340;Politique urbaine;Urban policy;377030;POLITIQUE URBAINE;;3765;Politique urbaine;
https://n2t.net/ark:/99152/r5k3hxj8-8;99152/r5k3hxj8-8;lotissement;67717/T990-1232;Lotissement;Allotment;59434;Lotissement;Allotment;375648;LOTISSEMENT;;3678;Lotissement;
https://n2t.net/ark:/99152/r5tvbn2m-c;99152/r5tvbn2m-c;030 environnement paysage;67717/T990-2136;030 Paysage - environnement;;415560;030 Paysage - environnement;;;;;3058;030 Paysage - environnement;
https://n2t.net/ark:/99152/r5tt2jx5-h;99152/r5tt2jx5-h;habitat sousmarin;67717/T990-1042;Habitat sous-marin;Underwater housing;60547;Habitat sous-marin;Underwater housing;376589;HABITAT SOUS-MARIN;;6633;Habitat sous-marin;
https://n2t.net/ark:/99152/r59m08s8-7;99152/r59m08s8-7;cinemaart;67717/T990-508;Cinéma-art;Cinematography;59730;Cinéma-art;Cinematography;;;;5056;Cinéma-art;
https://n2t.net/ark:/99152/r5chsjmt-2;99152/r5chsjmt-2;arbre;67717/T990-128;Arbre;Tree;61134;Arbre;Tree;375745;ARBRE;;4213;Arbre;
https://n2t.net/ark:/99152/r537krvp-v;99152/r537krvp-v;toitureterrasse;67717/T990-1974;Toiture-terrasse;Roof deck;59555;Toiture-terrasse;Roof deck;377310;TOITURE-TERRASSE;;3880;Toiture-terrasse;
https://n2t.net/ark:/99152/r5lj6t1c-c;99152/r5lj6t1c-c;restaurant;67717/T990-1784;Restaurant;Restaurant;60168;Restaurant;Restaurant;377165;RESTAURANT;;3394;Restaurant;
https://n2t.net/ark:/99152/r5n48cc3-m;99152/r5n48cc3-m;fauvisme;67717/T990-920;Fauvisme;Fauvism;60322;Fauvisme;Fauvism;376391;FAUVISME;;6454;Fauvisme;
https://n2t.net/ark:/99152/r58grkcl-0;99152/r58grkcl-0;de droit lurbanisme;67717/T990-730;Droit de l'urbanisme;Urban planning law;59144;Droit de l'urbanisme;Urban planning law;;;;4575;Droit de l'urbanisme;
https://n2t.net/ark:/99152/r5l183qh-x;99152/r5l183qh-x;colonialisme;67717/T990-540;Colonialisme;Colonialism;60665;Colonialisme;Colonialism;376082;COLONIALISME;;3518;Colonialisme;
https://n2t.net/ark:/99152/r59l098f-f;99152/r59l098f-f;bauhaus;67717/T990-350;Bauhaus;Bauhaus;59258;Bauhaus;Bauhaus;375924;BAUHAUS;;3447;Bauhaus;
https://n2t.net/ark:/99152/r5spq9vx-j;99152/r5spq9vx-j;architecture de spectacle;67717/T990-160;Architecture de spectacle;Performing arts architecture;59185;Architecture de spectacle;Performing arts architecture;375779;ARCHITECTURE DE SPECTACLE;;4026;Architecture de spectacle;
https://n2t.net/ark:/99152/r5n0fdtw-4;99152/r5n0fdtw-4;gestion;67717/T990-1005;Gestion;Management;59304;Gestion;Management;376558;GESTION;;6580;Gestion;
https://n2t.net/ark:/99152/r51t2lkn-q;99152/r51t2lkn-q;telesurveillance;67717/T990-1937;Télésurveillance;Remote surveillance;60947;Télésurveillance;Remote surveillance;;;;6720;Télésurveillance;
https://n2t.net/ark:/99152/r5bb9nbs-1;99152/r5bb9nbs-1;reference;67717/T990-1747;Référence;Reference;60596;Référence;Reference;377129;REFERENCE;;7386;Référence;
https://n2t.net/ark:/99152/r5x2h7vw-7;99152/r5x2h7vw-7;morphologie urbaine;67717/T990-1367;Morphologie urbaine;Urban morphology;59212;Morphologie urbaine;Urban morphology;376839;MORPHOLOGIE URBAINE;;3269;Morphologie urbaine;
https://n2t.net/ark:/99152/r52kl7xq-6;99152/r52kl7xq-6;jetee;67717/T990-1177;Jetée;Jetty;60851;Jetée;Jetty;;;;6798;Jetée;
https://n2t.net/ark:/99152/r5mrfphv-z;99152/r5mrfphv-z;020 analyse de et lurbanisme theorie;67717/T990-2131;020 Analyse et théorie de l'urbanisme;;415531;020 Analyse et théorie de l'urbanisme;;;;;3053;020 Analyse et théorie de l'urbanisme;
https://n2t.net/ark:/99152/r55jcqfl-f;99152/r55jcqfl-f;christianisme;67717/T990-503;Christianisme;Christianity;60267;Christianisme;Christianity;;;;3493;Christianisme;
https://n2t.net/ark:/99152/r5x7hgxv-m;99152/r5x7hgxv-m;appropriation de lespace;67717/T990-123;Appropriation de l'espace;Appropriation of space;59127;Appropriation de l'espace;Appropriation of space;375644;APPROPRIATION DE L'ESPACE;;4764;Appropriation de l'espace;
https://n2t.net/ark:/99152/r5pj6pnw-w;99152/r5pj6pnw-w;etudiant logement pour;67717/40ac5bf7-5308-44c6-b094-27a63f97cb5b;Logement pour étudiant;Student housing;336732;Logement pour étudiant;Student housing;;;;;;
https://n2t.net/ark:/99152/r51s4dj1-h;99152/r51s4dj1-h;autoportante structure;67717/109cad08-7202-403c-871c-5e2e1590d59b;Structure autoportante;Self-supporting structure;350627;Structure autoportante;Self-supporting structure;;;;;;
https://n2t.net/ark:/99152/r5n01dt6-q;99152/r5n01dt6-q;espace public;67717/T990-865;Espace public;Public space;59214;Espace public;Public space;375633;ESPACE PUBLIC;;3218;Espace public;
https://n2t.net/ark:/99152/r594sp4l-f;99152/r594sp4l-f;de densite population;67717/T990-675;Densité de population;Population density;59652;Densité de population;Population density;376184;DENSITE DE POPULATION;;4622;Densité de population;
https://n2t.net/ark:/99152/r5s97916-n;99152/r5s97916-n;barrage;67717/T990-295;Barrage;Dam;59973;Barrage;Dam;375879;BARRAGE;;5641;Barrage;
https://n2t.net/ark:/99152/r5mfbgsg-5;99152/r5mfbgsg-5;analyse larchitecte par;67717/T990-86;Analyse par l'architecte;Analysis by the architect himself;59174;Analyse par l'architecte;Analysis by the architect himself;375725;ANALYSE PAR L'ARCHITECTE;;4797;Analyse par l'architecte;
https://n2t.net/ark:/99152/r5vc6ktt-m;99152/r5vc6ktt-m;constructive geometrie;67717/T990-1000;Géométrie constructive;Constructive geometry;59663;Géométrie constructive;Constructive geometry;376553;GEOMETRIE CONSTRUCTIVE;;6573;Géométrie constructive;
https://n2t.net/ark:/99152/r5cj58m1-c;99152/r5cj58m1-c;technopole;67717/T990-1932;Technopole;Technopole;59159;Technopole;Technopole;377281;TECHNOPOLE;;5186;Technopole;
https://n2t.net/ark:/99152/r5jwcf64-z;99152/r5jwcf64-z;reconstruction urbaine;67717/T990-1742;Reconstruction urbaine;Urban reconstruction;60915;Reconstruction urbaine;Urban reconstruction;;;;6184;Reconstruction urbaine;
https://n2t.net/ark:/99152/r5slkrx0-7;99152/r5slkrx0-7;historique monument;67717/T990-1362;Monument historique;National heritage site;59898;Monument historique;National heritage site;376836;MONUMENT HISTORIQUE;;3834;Monument historique;
https://n2t.net/ark:/99152/r56hp4b0-h;99152/r56hp4b0-h;collectives dhabitations ensemble;67717/T990-828;Ensemble d'habitations collectives;Collective housing complex;59902;Ensemble d'habitations collectives;Collective housing complex;376305;ENSEMBLE D'HABITATIONS COLLECTIVES;;3115;Ensemble d'habitations collectives;
